Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
5/16/19,37.9,38.5,37.9,38.5,5,8700,334740
5/15/19,38,38,37.2,37.5,10,23000,862585
5/14/19,38.6,38.6,37,37.1,10,1699,63012.8
5/13/19,39,39,38.6,38.7,4,390,15174.8
5/10/19,38.6,39,38,39,10,24744,957518.5
5/9/19,38.5,38.5,38.5,38.5,2,5003,192615.5
5/8/19,38.5,38.7,38.1,38.5,17,155998,5982684.4
5/7/19,38.5,38.5,38.5,38.5,7,35540,1368290
5/6/19,39,39,38.5,38.6,2,133,5137
5/3/19,38.5,39,38.5,38.5,5,20015,770585
5/2/19,37.8,39,37.8,39,16,158358,6167490.9
4/30/19,37.5,37.9,37,37,9,1275,47492.3
4/29/19,36.6,37.5,36.6,37.5,11,57333,2149926.3
4/26/19,37.3,37.6,37,37.5,13,12257,457543
4/25/19,37.5,37.5,37.1,37.4,10,4230,158435
4/24/19,37.1,37.5,37,37.5,14,505912,18963515.6
4/23/19,39,39,37,37.6,8,2672,100520.2
4/18/19,40,40,39.8,39.8,12,4501,179569.8
4/17/19,39,39,39,38.9,1,99,3861
4/16/19,39,39,38.9,38.9,5,610,23740
4/12/19,37.5,39,37.5,37.5,2,49,1851
4/11/19,38,39,37,37.5,10,628631,23260725.2
4/10/19,39.4,39.4,38,39.2,2,3,116.8
4/9/19,37.2,37.3,37.2,39.2,2,5,186.1
4/8/19,38.3,39.2,38.3,39.2,7,6498007,239127729.6
4/5/19,39.5,39.5,38,38.1,6,276,10546.3
4/4/19,39,39.5,38.5,39.4,15,4729,185455.5
4/3/19,37,38.9,37,38,15,6805,253772.6
4/2/19,37,37,37,36,3,50,1850
4/1/19,36,37.5,36,36,12,7104,255866.5
3/29/19,36.2,38,36,36,34,142063,5115010.4
3/28/19,37,37,36,36.2,18,3648108,131347901
3/27/19,37,38,37,37,16,75747,2802649
3/26/19,38,38,37.2,38,6,12140,461226
3/25/19,39.5,39.5,37.2,38,28,143180,5440634.3
3/22/19,39.9,39.9,38,38,6,810,30801.5
3/21/19,39.9,39.9,39.9,39.9,8,16010,638799
3/19/19,39.9,40,39.1,39.1,6,1709,68026
3/18/19,40,40,40,40,4,709,28360
3/15/19,40,40,40,40,15,26751,1070040
3/14/19,40,40.9,40,40,2,3902,159320
3/13/19,40,40,39.1,40,10,8000,319124
3/12/19,39.1,40.1,39.1,39.1,12,12076,479151.6
3/11/19,40,40,40,40,2,250,10000
3/8/19,40,42,40,40,82,23835132,953443297
3/7/19,42.2,42.6,42,42.2,38,233080,9850858
3/6/19,42.8,43.2,42.8,42.8,17,3694,158292
3/5/19,43.5,44.8,43.4,43.5,66,616122,26913569
3/1/19,44.8,44.8,44.8,44.8,1,100,4480
2/28/19,44,44,44,44,6,1334929,55800527.2
2/27/19,44,45,43.9,44,13,3348,149070
2/26/19,45,45,45,45,4,50015,2250675
2/25/19,45,45,44.5,45,6,6523,293530.5
2/22/19,45,45,44.5,45,11,10849,488197.5
2/21/19,44.5,45,44.5,44.5,8,2756,122643.7
2/20/19,45,45,45,45,10,12959,583155
2/18/19,45.3,45.3,45,45.3,11,2527499,113745155
2/15/19,45.9,46.5,45.5,45.9,16,6552,301166
2/14/19,46.5,46.5,46,46.5,17,6623,307724.5
2/13/19,46,46,45,46,25,621140,27952697
2/12/19,45,46,45,45,31,283480,12759656.5
2/11/19,45.2,47.5,45,45.2,10,4235,191082.5
2/8/19,45,47,45,45,50,110869,4989731
2/7/19,45,45.2,45,45,14,31856,1433573.1
2/6/19,45.1,45.5,45,45.1,12,2075,93548
2/5/19,45.1,45.6,44.5,45.1,26,28563,1292290.5
2/1/19,45.1,47.9,45,45.1,15,6618,297924
1/31/19,45,45.6,45,45,46,46762,2105076.8
1/30/19,46.1,46.9,46,46.1,21,9762,449877.1
1/29/19,46.5,47.9,46.9,46.5,4,22,1050.3
1/28/19,46.5,47.9,46.5,46.5,8,5760,267842.4
1/25/19,46.5,47.9,47.5,46.5,3,3,143.3
1/24/19,46.5,48,46.5,46.5,8,801,37546.5
1/22/19,46.5,47.9,46.5,46.5,3,57,2651.9
1/21/19,46.5,47,46.5,46.5,6,835,38845
1/18/19,47,48,47,47,13,9237,437555
1/17/19,48,48,47,48,5,8950,429550
1/16/19,47,47,46.4,47,6,1126,52876.4
1/11/19,47,48,46,47,16,1515021,77205477.2
1/10/19,47,47,46.6,47,5,5614,263852
1/9/19,48.3,48.3,48,48.3,6,10012,483567.4
1/8/19,46.1,48,46,46.1,16,2706,124813.5
1/7/19,47.1,48.5,47,47.1,20,18765,883214.5
1/4/19,47.6,48.5,47.5,47.6,29,22332,1068014.7
1/3/19,48,50,48,48,11,2443,117299
1/2/19,48.1,50.3,48,48.1,16,58601,2899558.5
