Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
3/10/20,73,73,70.5,71,55,25509,1819525.5
3/6/20,78.1,78.1,75,75.5,41,7958,611118
3/5/20,78.6,81,78,78.6,33,7457,585019.7
3/4/20,81,81,79,79.6,36,2470,197335.1
3/3/20,82.8,82.8,80.2,81,41,2667,216080.5
3/2/20,78,83,78,82.6,22,1260,99026.4
2/28/20,80.2,83.3,80,81.7,24,6868,559897.5
2/27/20,81.1,81.5,80.5,81,31,6348,514512.3
2/26/20,84.9,84.9,81,81.1,26,2896,239990.1
2/25/20,84,85.4,83.3,83.5,20,2259,189238.2
2/24/20,84,85,84,84,7,2238,187993
2/20/20,86,86,84,84.1,50,7002,589617.8
2/19/20,84.1,86,84.1,85,94,23430,2004446.8
2/18/20,84.1,84.2,83.5,84,44,4036,339197.1
2/17/20,86.4,86.4,84,84.1,19,2098,178807.9
2/14/20,86.5,86.5,84.5,84.5,44,3477,295815
2/13/20,86,86,84,84.7,35,6613,562553.3
2/12/20,84.2,85,83.9,84,33,2739,230291.2
2/11/20,86,86,84,84.2,51,3748,317775.5
2/10/20,84.3,86,84.3,85,132,13769,1170859.9
2/7/20,85.1,86.5,84.3,86.1,17,6276,538541.5
2/6/20,86.5,86.9,86,86,23,1902,163704.2
2/5/20,86.3,86.5,85,86.4,79,1770,152597.2
2/3/20,84.9,86.4,84.9,85.4,58,11570,986505.2
1/31/20,86.4,86.4,83,83.5,69,15768,1315725.3
1/30/20,85,86.5,84,84,47,4944,416803.2
1/29/20,85,86.9,85,85,74,9174,781057.4
1/28/20,85,86.9,84,84.9,21,6093,517858.9
1/27/20,88.9,88.9,85,85.1,22,14152,1204926.2
1/24/20,87,89,85,87.8,113,14624,1249423.4
1/23/20,85.1,90,85,87,108,19539,1689963.5
1/22/20,86.4,88.2,86,86,55,9999,864875.6
1/21/20,83.2,85.9,83.2,84.8,53,10980,930867.5
1/20/20,86.5,86.5,83.3,84.4,6,47,4012
1/17/20,86.5,86.5,84,84.4,57,1500,127156.5
1/16/20,89,89,84.8,85,79,17814,1524146
1/14/20,88.9,88.9,88.7,88.7,12,304,26994
1/13/20,88,91,88,88.9,36,1803,160329.1
1/9/20,86.9,91.8,86.5,87,50,2187,190453.5
1/8/20,88,88,86,86,50,10223,885297.5
1/7/20,88.4,90,88.4,88.4,25,1007,89149.5
1/6/20,91.7,91.7,88.4,89,35,2287,203291.6
1/3/20,90,91.7,88.8,89,83,3262,291154.1
1/2/20,91.7,91.7,90,90,25,4299,389018.1
12/31/19,92.4,92.4,90.5,91.9,28,3086,279500.7
12/30/19,92.4,92.4,90.6,90.9,9,103,9358
12/27/19,90,92.7,90,90.6,109,15468,1407049.1
12/26/19,90,91.4,90,90,58,6617,595940.8
12/24/19,91.3,91.3,88,90,37,12103,1071798.3
12/23/19,90,90,88,88.6,47,22523,1986326.9
12/20/19,90.3,91.5,90,90.1,50,3317,299093
12/19/19,90.5,90.5,90.1,90.2,34,1221,110207.5
12/18/19,92,92,90.2,90.9,36,2711,246394.7
12/17/19,90.5,92.9,90,90.2,11,459,41424.4
12/16/19,92.9,92.9,90,90.1,25,994,90370
12/13/19,92.9,92.9,89.5,90,84,8797,792215.5
12/12/19,90,93,90,92.8,30,673,62244.6
12/10/19,93.7,93.7,90,90.6,40,6327,572245.6
