Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
1/20/20,44.7,45.4,44.7,44.8,55,50406,2264653.7
1/17/20,44.9,45,44.2,44.9,59,5708,254691.9
1/16/20,44.9,44.9,43.6,44.5,46,53280,2363866.3
1/14/20,44.9,45,44.4,44.7,25,10020,446832.2
1/13/20,45,45.5,44.3,44.9,89,103860,4644260.6
1/9/20,43.5,44.9,43.5,44.3,189,220833,9829546.5
1/8/20,44.1,44.1,40,42.1,212,294134,12356021.1
1/7/20,46.2,47.5,44,44.7,107,185100,8323326.4
1/6/20,48.9,48.9,45,47.3,42,31751,1513057.2
1/3/20,47.8,49.9,47.8,48,53,339564,16298584.4
1/2/20,48,49,48,48,34,111709,5363330.8
12/31/19,47.9,48.8,47.7,48,37,127550,6122333.9
12/30/19,49.2,50,48.1,48.1,94,123094,5988694.7
12/27/19,50,50,48.8,49.7,55,38245,1893154.4
12/26/19,49.9,50,49,49.6,67,36523,1807002.1
12/24/19,47.8,49.9,47.5,49,108,180735,8753096
12/23/19,47.4,47.8,46.8,47.2,45,32476,1531004.2
12/20/19,46.9,47.4,46.1,46.5,84,477512,22202613
12/20/19,46.9,47.4,46.1,46.5,84,477512,22202613
12/19/19,46.9,47,46,46.5,122,786695,36580798
12/18/19,46.9,46.9,45.9,46.3,186,465910,21500911
12/17/19,47.9,47.9,46.5,46.8,87,93455,4389630.1
12/16/19,49,49,47.5,47.5,97,198634,9513046.1
12/13/19,49.1,49.8,48.5,48.5,41,40136,1967363.3
12/12/19,47.9,49.9,47.9,49,122,240515,11811423.8
12/10/19,49,49,48,48.3,90,84491,4076954.5
12/9/19,51,51,48.8,49,61,38291,1885479
12/6/19,51,51,49.7,49.9,92,104206,5221822.6
12/5/19,51.4,51.5,49.6,50.2,74,60233,3017536.1
12/4/19,50.5,51.5,50.5,50.7,148,331176,16879281.6
12/3/19,51.6,52.5,50.5,51,91,124223,6354148.3
12/2/19,53,53,51.2,51.5,51,19929,1031310.6
11/29/19,53,53.4,52,52.2,147,591097,31134248.1
11/28/19,53,55,52.6,53,286,877654,46778068.9
11/27/19,51,52,50,51.5,148,537723,27230190.6
11/26/19,50.4,51.3,49.9,50,118,443955,22374051.1
11/25/19,52,52,49.8,50.1,124,311907,15645767.8
11/22/19,50,51.5,48.9,50.3,130,249835,12443138.7
11/21/19,51,52.5,49.7,50,274,561115,28773763.4
11/20/19,48.5,50.9,48.5,50.4,407,2035622,101452210.2
11/19/19,47.9,48.9,47,48.1,332,818625,39322060.1
11/18/19,47,48.2,46.3,47.7,425,1605586,76089208.2
11/15/19,44,45.8,43.6,45.4,202,583521,26358795.8
11/14/19,45.3,45.3,44,44.1,136,278944,12330184.2
11/13/19,43.5,45.3,43.5,44.6,157,268828,12047740.8
11/8/19,42.5,44,42.5,43.1,292,989802,42712014.9
11/7/19,45,45.5,42.5,43.3,224,492587,21786989.7
11/6/19,45.5,46,44,44,271,1459385,65122729.3
11/5/19,45.7,46.3,45.5,45.6,194,577421,26557025.5
11/4/19,46,46,45.3,45.7,69,77346,3526767.3
11/1/19,46.5,46.8,45.7,45.9,189,283892,13135138.8
10/31/19,43.8,46.5,43.8,46,372,931105,41756253.2
10/30/19,43.5,44.9,43.4,43.9,46,115065,5029928
10/29/19,42.9,43.8,42.7,43.6,56,147161,6332346.9
10/28/19,43.5,43.8,42.9,43,38,39062,1684290.8
10/25/19,43.2,43.5,43,43,116,296417,12750138
10/24/19,43.6,43.8,43.1,43.5,82,73376,3188329.7
10/23/19,43,44.3,43,43.5,191,211855,9286300.2
10/22/19,41,43,40.6,42.6,229,516872,21715636.5
10/21/19,41,41,40.1,41,82,196063,8030861.7
10/18/19,41,41,40.2,40.4,52,40982,1657925
10/17/19,40,41,39.6,41,94,250398,10111295.2
10/16/19,41.1,41.1,39.9,40,77,122923,4970780.7
10/15/19,41,41.1,39.5,40.8,177,262994,10621155.5
10/14/19,39.4,41.5,39.4,41,274,845741,34081060.9
10/11/19,39.8,39.9,38.5,39.1,223,889813,34890431.6
10/10/19,39.9,40,38,39.5,289,965455,37744722.8
10/9/19,35.5,39.5,35.5,38.6,280,1039381,39557318.8
10/8/19,35.1,36,35.1,35.5,119,272450,9680757.6
10/7/19,34,35.1,34,35,98,164766,5759353
10/4/19,33.8,34,33.6,33.9,30,50460,1709279.8
10/3/19,33.6,33.8,33.2,33.6,46,43303,1448264.3
10/2/19,34.5,34.5,33.1,33.2,68,126679,4290219
10/1/19,34,34.4,34,34.2,63,216977,7394117.9
9/30/19,34.6,34.8,33.9,34.1,86,113369,3876909.1
9/27/19,33.8,34.6,33.6,34.5,189,247603,8467417.3
9/26/19,33.8,34,33.3,33.5,42,93712,3143781.6
9/25/19,32.9,33.5,32.8,33.4,37,58325,1925933.5
9/24/19,33.5,33.5,32.9,33,36,150882,4978968.3
9/23/19,33.9,33.9,33,33,65,279196,9248329.6
9/20/19,34,34,33.3,33.3,55,136964,4576689
9/19/19,33.5,34,33.5,33.5,65,126874,4270655.8
9/18/19,33.5,33.5,32.9,33.4,50,61798,2059737.2
9/17/19,33.5,33.5,33,33.1,70,121688,4061152.6
9/16/19,33.3,33.4,33,33.3,53,134673,4462938.1
9/12/19,32.4,33.5,32.4,33,88,375119,12384312
9/11/19,32.7,32.7,32.5,32.5,67,136358,4431637.4
9/10/19,32.8,32.9,32,32,29,77461,2483857.9
9/10/19,32.8,32.9,32,32,29,77461,2483857.9
9/9/19,32.4,32.8,32,32.3,32,91122,2919841
9/6/19,32,32.4,31.2,32,73,194358,6190488.9
9/5/19,32.7,32.7,32.2,32.4,35,44864,1454402.2
9/4/19,32.6,32.9,32.3,32.6,51,64287,2092371
9/3/19,32.9,32.9,32,32.4,86,2548628,81565983
9/2/19,33.2,33.2,32,32.1,56,56170,1825751.7
8/30/19,33,33.2,32.5,33,49,49694,1636047.4
8/29/19,33.2,33.2,32.5,32.6,54,42264,1379124.4
8/28/19,33,33,32.6,32.9,42,50455,1654167.8
8/27/19,32.4,33,32.4,32.6,68,37003,1207094.4
8/26/19,32.6,33,32.3,32.4,38,22291,724024.8
8/23/19,33.4,33.4,32.7,32.8,50,53009,1746053.3
8/22/19,33,33.3,32.5,32.7,33,34612,1129560.9
8/21/19,33,33.5,32.8,32.9,100,90120,2991664.9
8/20/19,31.9,33,31.9,32.9,78,329779,10619188.1
8/19/19,33,33.5,31.8,32,90,134167,4331619.7
8/16/19,33.9,33.9,32.9,33,125,306584,10122686.2
8/15/19,33.7,33.8,33,33.5,108,269377,9019490.8
8/13/19,35,35.5,33.5,34,344,1056637,36430907.4
8/9/19,32.8,34.7,32.6,34.3,606,3427732,114917547.8
8/8/19,33.1,33.5,32,32.4,574,3427778,112223136.2
8/7/19,31.5,32.8,31.5,31.8,193,419435,13417718.4
8/6/19,31.5,32.5,30.4,31.7,144,365090,11323990
8/5/19,31.8,31.8,30.5,31.3,140,446474,13804930.1
8/2/19,29.6,31.8,29.6,30.3,315,1093203,33377250.9
8/1/19,32,32.5,30,30.1,210,711677,21992119.6
7/31/19,33.8,33.8,31.5,32,144,687120,22168219.3
7/30/19,34.5,34.7,31.6,32.2,359,836814,27675065.4
7/29/19,29.4,34.8,29.4,34.5,502,1084703,35480934.4
7/26/19,27.9,29.3,27.9,29.1,216,806744,23291273.7
7/25/19,28,29,27.8,28,200,1078313,30303339.8
7/24/19,27.9,28,27.7,27.8,111,447658,12524337.4
7/23/19,26.9,27.8,26.8,27.5,74,200109,5485700.1
7/22/19,26.9,27,26.5,26.9,60,89580,2399508.5
7/19/19,26.4,27,26.2,26.9,80,81743,2173905.3
7/18/19,26.5,26.5,26,26.5,39,34408,907481.5
7/17/19,26.4,27,25.8,26,111,130416,3427196
7/15/19,26.5,26.8,25.9,26.4,48,99966,2619135.9
7/12/19,25.9,26.4,25,26,85,146660,3803340.9
7/11/19,26,26.5,25.5,25.7,26,10213,264593.7
7/10/19,24.3,26.2,24.3,26,174,310700,7893154.3
